Machine ID,Timestamp,Temperature,Vibration,Pressure,Humidity,Voltage,Current,RPM,Operating Hours,Maintenance History,Error Code,Failure,Hour,DayOfWeek,ElapsedDays
M020,2024-03-31 15:00:00,71.74849210695137,0.3648057009402729,97.61853211567824,55.928495415601155,224.27080554416779,49.42351867948701,1449.8103706399131,1309.9398317978637,Minor,E00,1,15,6,90
M003,2024-03-31 16:00:00,72.40472739640717,0.3538159230416759,,54.75153136163733,216.61593071672814,56.55426117921374,1475.0475075179597,1259.146917239302,Major,,1,16,6,90
M013,2024-03-31 17:00:00,77.07675147543364,0.3830213512195094,,55.07280475175938,229.91549642032217,44.945506707202284,1538.9831902857768,,Major,E00,0,17,6,90
M016,2024-03-31 18:00:00,83.03701201693538,0.3431868503323042,100.8865881944553,53.39632594123806,225.2615539156952,,1573.4138730494126,,Minor,E01,1,18,6,90
M012,2024-03-31 19:00:00,74.33131008767529,0.4154514133512809,107.86922876168714,52.37274747007295,223.08187113312152,38.201218867897865,1548.1852179591665,1336.3489528903217,None,E01,1,19,6,90
M018,2024-03-31 20:00:00,68.76127018192224,0.1593791980987459,95.12665430766623,,220.73357741929863,51.34530083157712,1715.0607947394915,838.4711008587681,,E02,0,20,6,90
M007,2024-03-31 21:00:00,76.72250665258923,0.3632995502610491,117.06417415959369,37.13181444110929,224.00039651470775,50.206059600306986,1631.2948054442372,853.5620154634807,None,E00,1,21,6,90
M016,2024-03-31 22:00:00,67.81048381882283,0.4341742845406793,,42.59767867776184,205.3465684821993,58.02147990216337,1526.6354445577701,1581.9904609293178,Major,E01,0,22,6,90
M017,2024-03-31 23:00:00,65.79997502406583,0.480903395591935,,45.84291912850215,221.9304741950499,42.64856456479258,1383.5414832503313,1371.354483668993,Minor,E00,1,23,6,90
M016,2024-04-01 00:00:00,61.44054676826133,0.4012372936869544,114.02467878173142,,233.12146343652844,43.521518815211955,1418.9403062086067,677.3331213354857,Major,,1,0,0,91
M008,2024-04-01 01:00:00,62.6092296329976,0.4679418115807777,103.79233333957107,26.20428436758192,221.75989349363573,38.844045415520455,1328.5601362658704,798.688070134346,,E01,0,1,0,91
M008,2024-04-01 02:00:00,66.62132906325436,0.36182551970311194,102.7310886644486,30.17989215727275,220.66781854965578,45.46612435059207,1518.4013766217288,345.3956605257078,Major,E00,1,2,0,91
M007,2024-04-01 03:00:00,64.93326139379478,0.35020038031489437,,47.75971338028169,215.23292555622075,,1539.7634601691575,1563.875927850161,Minor,E00,1,3,0,91
M012,2024-04-01 04:00:00,,0.3870590950259426,104.56965816120359,55.86931090466302,223.9418182417357,35.61725245380631,1607.1495365453807,1475.4304234231527,None,E00,1,4,0,91
M015,2024-04-01 05:00:00,64.80358904505579,0.3497764001976254,,45.11210290991648,218.43940474129482,46.4566999221382,1532.0781953864341,764.4971645352625,Minor,E01,0,5,0,91
M010,2024-04-01 06:00:00,53.138002187851534,0.2952349772387847,92.27276406699916,78.17786234225034,230.4743982591247,54.88632282373497,1626.478655022229,1459.8603708806309,None,E00,0,6,0,91
M011,2024-04-01 07:00:00,65.73652935246321,0.313933182910767,106.54552724058233,33.96285083813676,213.09104246922007,49.176964874479445,1628.9398834295166,1994.200485140347,None,E02,1,7,0,91
M008,2024-04-01 08:00:00,69.16884211367149,0.27214929657466896,105.28542569230586,50.33930570478837,216.38156052586373,50.601644232443775,1376.6284765134815,584.2645407562854,Minor,E00,1,8,0,91
M006,2024-04-01 09:00:00,68.36730307276821,0.3869863966405671,111.42744917391865,60.4944313277933,215.19297554475511,37.95120655072269,1437.832400758001,953.9596941510049,None,E00,1,9,0,91
M017,2024-04-01 10:00:00,81.11714807585511,,114.11392861520932,57.78812545398694,234.67663270969138,49.19963527893175,1498.675384646355,575.5234159117169,None,E00,1,10,0,91
M021,2024-04-01 11:00:00,,0.32477997182693313,102.6438086371461,52.86080234129542,218.4818747071008,50.22948428613512,1415.2710383660592,,,E02,1,11,0,91
M008,2024-04-01 12:00:00,77.28554077919519,0.3103321370213897,90.17960785894253,57.843047686105315,215.61538029702868,48.69015995802167,1470.801203046388,,None,,0,12,0,91
M022,2024-04-01 13:00:00,71.88610440191484,0.38535394423397384,114.18018344961709,45.6647321718924,203.27524363636283,51.2224143513398,1536.1510295081684,1040.7580366172126,None,E00,0,13,0,91
M015,2024-04-01 14:00:00,71.74617164596441,0.4046313726427049,91.85480051997646,,212.7090241157118,,1485.2308411223987,1290.9672221420037,None,E02,1,14,0,91
M005,2024-04-01 15:00:00,,0.2708640202446372,102.70371354937905,60.39790927625114,,46.351700512863644,1500.0371178203552,,Minor,E00,0,15,0,91
M010,2024-04-01 16:00:00,71.64730409051539,0.25986207311570675,97.94612858863316,34.77326879147344,224.1910059327307,41.681833107731094,1386.8833375294903,1039.3470826646294,Minor,,1,16,0,91
M001,2024-04-01 17:00:00,67.4094232386155,0.41681569689347103,,48.85881525161264,214.7903741403715,57.79569291158732,1560.7730524850556,1309.904986238115,None,E00,0,17,0,91
M001,2024-04-01 18:00:00,73.02014588552743,0.25374067330579825,106.11440097225214,26.43244044567777,215.2347528029353,40.186733231366695,,955.968870160311,Minor,E00,0,18,0,91
M009,2024-04-01 19:00:00,70.58250220425786,0.3883240783675739,101.95567679414373,63.26146767882852,234.8789685445173,51.2635760022193,1408.4999566231236,1012.405797820494,None,E02,0,19,0,91
M012,2024-04-01 20:00:00,66.3322324008504,0.4631836439127809,104.10593193014505,47.690777292380815,241.57103810044117,64.50557659737284,1344.8127107337184,1137.3919603797308,None,E00,1,20,0,91
M020,2024-04-01 21:00:00,77.95136603820357,0.4633464362375194,93.47450967869304,61.18527412880415,229.19818072094805,58.81148022872238,1647.6293678738398,1236.536080435084,Minor,E01,0,21,0,91
M004,2024-04-01 22:00:00,74.56104288012855,0.4016510813442464,98.60740027700271,43.68770994278604,232.47423909835754,54.07491790155019,1709.7810458817748,1440.6577381448362,Minor,E00,0,22,0,91
M021,2024-04-01 23:00:00,69.31162359514651,0.3996166660725484,93.8437201612744,22.724790014816268,234.1714021049503,,1528.1651535974436,1433.2911392803417,None,E00,0,23,0,91
M006,2024-04-02 00:00:00,72.87295828221185,0.5076335215137519,98.40742729618027,76.64841049283989,237.71657239923775,48.97783001395068,1456.5978073283861,600.1643844317422,None,E00,1,0,1,92
M004,2024-04-02 01:00:00,71.49706487098821,0.186592303597436,99.04990220106073,46.57306256624688,217.58457711674117,42.78920383186894,1625.5533615261245,1763.1805244889742,Minor,E00,0,1,1,92
M018,2024-04-02 02:00:00,66.79445437642036,0.31749650267435553,114.75443338563836,32.997496519178405,212.97385629807997,47.96934901633307,1556.442004405576,1223.646753919623,Minor,E00,0,2,1,92
M020,2024-04-02 03:00:00,72.42297737412699,0.4093944294353621,97.92489188425007,58.749147460690665,234.6679182651059,54.599005154643706,1474.7151459944587,1067.3356330459792,Minor,,1,3,1,92
M016,2024-04-02 04:00:00,68.27392947115575,0.326389909451063,82.99521340375483,69.43028737493154,212.2856478564668,53.11771958251897,1616.1689430139345,838.583719224892,Major,E01,1,4,1,92
M003,2024-04-02 05:00:00,66.33039698627941,0.4367844816024924,111.16073229856629,42.57074190651584,,,1402.8440198679941,1995.6668415478237,None,E00,1,5,1,92
M003,2024-04-02 06:00:00,62.263396018400854,0.3472452157782865,103.59407499220819,43.809091071276335,211.95492252590813,,1417.103394009328,,Major,E00,1,6,1,92
M010,2024-04-02 07:00:00,69.84835587876822,0.3592220702236318,98.95191652357289,47.85655481653895,218.9488292978779,48.732342616973924,1543.635810811536,1946.472267234351,Major,E02,1,7,1,92
M012,2024-04-02 08:00:00,75.40182395750234,0.33077277350278433,96.50227706511124,31.6683524213748,204.12499302838873,51.534811882657316,1513.7089695512113,1248.5662768757238,Critical,E00,1,8,1,92
M025,2024-04-02 09:00:00,67.83204387972684,0.31342423288343574,,36.711990605023566,208.5351246115205,34.80742909498163,1576.4734826978724,1337.6421010369145,None,E02,1,9,1,92
M008,2024-04-02 10:00:00,87.12425215294782,0.31170230257966436,115.50438477669194,66.38311037238026,215.02128964933328,68.04958220028375,1643.199710555421,1796.4145088105079,Major,E00,1,10,1,92
M005,2024-04-02 11:00:00,77.31411392191639,0.3689816407785743,100.4147591092803,43.413522745205825,210.43259748939946,46.68920871843419,1313.7061080128615,1103.6996529049432,None,E02,1,11,1,92
M024,2024-04-02 12:00:00,79.82598079596286,0.2957804523923993,86.0979908521482,34.949316263697476,228.49929451219674,55.213540216096575,1504.674213472607,1416.5210309781608,None,E01,0,12,1,92
M004,2024-04-02 13:00:00,76.77145807244256,0.4167243418443901,102.62192026628193,39.575497243640704,220.0531856121412,46.68378208858712,1728.1296493724676,1290.8876924327315,None,E00,0,13,1,92
M001,2024-04-02 14:00:00,83.11718984963144,0.39572581472219764,,,224.61617536748892,46.498037087499156,1428.413557165494,1967.5071268562233,None,E00,0,14,1,92
M011,2024-04-02 15:00:00,67.27798809916474,0.4269591508678888,101.25147734682798,21.289237378500733,223.7402414343515,48.10398468028631,1414.2302699628947,1774.5311154060967,None,E00,1,15,1,92
M011,2024-04-02 16:00:00,56.63557568604827,0.27097529508049006,92.78725222243749,48.05579876824619,218.3458152818689,40.039050639220505,1231.0815212696068,1144.811343603079,None,E00,0,16,1,92
M016,2024-04-02 17:00:00,69.32324634988271,0.2310366417249489,,74.54662494050953,227.90505220181336,30.158298825336686,1512.209807833921,1810.0202410870927,Minor,E00,1,17,1,92
M022,2024-04-02 18:00:00,,0.3497069971057765,92.66144857824612,69.37275152746835,223.6171830814635,59.277520556877455,1569.6730177226893,1198.4629109685684,,E01,1,18,1,92
M024,2024-04-02 19:00:00,72.90910183048787,0.5529160429491665,112.17326397637561,51.87843336982407,217.45279781502282,54.36562045600297,1569.4265067912393,981.6888759825099,Minor,E01,0,19,1,92
M008,2024-04-02 20:00:00,73.6528356658067,0.43863461446661994,99.4266875581054,60.79731132052777,206.52872111108815,42.67316113427762,1375.5538495941885,1085.8653720008563,Minor,E00,1,20,1,92
M025,2024-04-02 21:00:00,,0.3111887584045301,86.57020468257096,60.6819154175553,224.16526713921434,53.61528364412493,1498.954358475294,1258.9645108555837,None,E01,1,21,1,92
M016,2024-04-02 22:00:00,74.292345446775,0.3797158494101939,103.07307140675572,43.489775958130814,209.9095729757928,56.59147197591181,1526.5855357674416,885.979955705631,Minor,E00,1,22,1,92
M002,2024-04-02 23:00:00,76.79347756554613,0.40093108352105783,101.12829428458842,56.097525640371686,223.04226500472683,44.45583773821553,1506.2529213394482,992.9524917543931,Minor,E00,1,23,1,92
M024,2024-04-03 00:00:00,66.36262354888345,0.2542128231486997,96.40883626493336,66.46299622544828,220.63110846938318,53.29478365295656,1368.6234599943002,622.6466450182414,None,E00,1,0,2,93
M004,2024-04-03 01:00:00,65.42763786470378,0.44587381083242233,91.83674595128952,29.834853082510428,209.1170465276816,58.0544262846964,1509.2769030096788,871.0069658544938,Critical,E00,1,1,2,93
M015,2024-04-03 02:00:00,81.68468353814693,0.33828031112253415,,51.91981052977916,222.06717632827855,,,1293.8187595283996,Minor,E00,0,2,2,93
M020,2024-04-03 03:00:00,72.60540921088241,0.3436523408774497,108.69307052373071,49.33770537706262,221.5305554954438,54.267289469043284,1275.3711006550836,,Minor,E00,1,3,2,93
M007,2024-04-03 04:00:00,68.26062489932319,0.3516649261603699,101.98010284644079,46.23797381969053,221.55958001116073,52.915097353720405,1581.756775357472,1565.6128213685702,,E00,1,4,2,93
M007,2024-04-03 05:00:00,68.2716330387173,0.4301178097515526,103.82914931729427,45.175599667984564,,65.04360535653811,1516.8043035688777,1371.9359375803115,Minor,E03,1,5,2,93
M012,2024-04-03 06:00:00,68.10526127017046,0.29713724892590143,101.95807047664096,47.78003967036514,214.78089451101488,54.456282029943935,1571.027431197326,588.2903364939382,Minor,E01,1,6,2,93
M023,2024-04-03 07:00:00,67.74624587372494,0.23051209966508832,102.62150963929457,48.78686637419382,224.73287307280285,46.712952404534015,,855.5989769760896,Major,E03,1,7,2,93
M006,2024-04-03 08:00:00,64.30111318437804,0.3726068705030031,96.25284269257408,58.423383514358136,214.4987536457067,,,1121.022900633781,None,E00,0,8,2,93
M017,2024-04-03 09:00:00,62.99747758667695,0.20694393396788094,98.35336516415379,,,66.18714946030856,1622.655380198323,1585.1332421837035,None,E02,0,9,2,93
M012,2024-04-03 10:00:00,70.82997373407349,0.32892274834051216,109.31929444340034,42.86548086388354,225.39706963465147,47.16119593265624,1710.4786689308678,977.2582904960313,None,E00,1,10,2,93
M003,2024-04-03 11:00:00,68.4424447780776,0.43308120029011726,111.3167213425529,34.92094251010765,227.49144480712647,54.689169078829465,1597.6626215931237,712.0976939373409,Critical,E00,0,11,2,93
M018,2024-04-03 12:00:00,78.64295571265977,0.39053657324561164,90.223264097922,39.330689786075546,,48.09295559094873,1546.1747576799448,1779.315271699956,None,E00,0,12,2,93
M021,2024-04-03 13:00:00,73.7584599196015,0.4229649246007693,98.33392933513774,48.13399323454837,218.34244110830048,58.65009607696768,1334.4139463427505,906.0268021792444,,E00,1,13,2,93
M015,2024-04-03 14:00:00,73.5919060804679,0.393424595564198,106.71428287194932,36.52715114541208,,59.04536050306835,1487.2169724913504,748.8517970955015,None,,0,14,2,93
M005,2024-04-03 15:00:00,67.5412775546733,0.5187234142148386,,56.350525064575464,231.85352136709582,49.81865784531785,,1290.934133638627,Minor,E01,1,15,2,93
M004,2024-04-03 16:00:00,71.27382950532015,0.3088232260640229,114.255676650646,50.16066168807426,204.35922047369093,46.74591053673464,1401.7348956318774,1179.9701435108934,Critical,E02,0,16,2,93
M011,2024-04-03 17:00:00,74.16600662178864,0.3778692173905826,93.633937480428,58.72232904068412,224.68849114735104,46.55513556063889,1734.6069990400426,999.9494972174318,Minor,E00,1,17,2,93
M013,2024-04-03 18:00:00,76.29717443827606,0.31933156701511445,110.2003689456466,37.33416934839568,236.881894809113,36.18191855007137,1377.2359786498275,1200.147158446521,None,E02,0,18,2,93
M014,2024-04-03 19:00:00,71.4366490408898,0.416976088894041,100.46909041685613,35.02718802422101,221.19573158354484,50.8044714596718,1218.8888874689653,829.623807334624,,E00,0,19,2,93
M007,2024-04-03 20:00:00,78.47474267594525,0.3456897586764653,108.3553331110059,58.63268671521198,222.3298643567877,50.64317004607742,1597.5799433311379,995.3676750602417,Critical,E00,1,20,2,93
M013,2024-04-03 21:00:00,72.04793585344765,0.4703191415610832,106.3062294465703,46.55944748001065,223.034567596908,43.47094443069014,1419.2319517974895,1185.5482120849726,Major,E00,1,21,2,93
M008,2024-04-03 22:00:00,76.75708271110608,0.31284288312186165,89.88828765948189,42.569794453177316,221.58533871727988,35.321510983961836,1592.1608993303873,385.65753024348874,Minor,E00,1,22,2,93
M018,2024-04-03 23:00:00,69.0608867484651,0.44849885680018886,104.3997916530174,53.38392594782876,,51.65028396783868,1359.5843965968202,1582.0262155722576,Minor,,1,23,2,93
M020,2024-04-04 00:00:00,61.12446980058815,0.39151976713807796,108.04557272935432,52.937390863748725,213.25468117817132,52.6609840617097,1448.8903520709002,,Major,E00,1,0,3,94
M017,2024-04-04 01:00:00,73.61015392811113,,99.83875795977734,29.930835159200495,,53.15716192009743,1643.5057773142778,824.4575079043359,Major,E00,1,1,3,94
M001,2024-04-04 02:00:00,76.35194437887975,0.3879709636501947,98.02946858154704,61.61574147703307,,42.08049231850304,1341.3575718026023,1600.0613913179914,Minor,E02,1,2,3,94
M025,2024-04-04 03:00:00,75.45208399084542,0.3682885071270434,87.4266887058153,40.075116679015515,233.92665274065206,53.17418468344779,1479.6880821786945,1427.7245997126092,Minor,E02,1,3,3,94
M001,2024-04-04 04:00:00,74.53311996862465,0.3749168276176267,105.46894013240747,65.40021657290286,215.38498712817147,48.57133991405739,1534.9565259395376,1234.9292471327983,None,E04,1,4,3,94
M025,2024-04-04 05:00:00,69.90847820427008,0.33551902488339264,101.66998694251129,28.997416637236046,223.44238601432636,56.915903226368975,1413.69178827434,516.7236667481835,None,E00,0,5,3,94
M001,2024-04-04 06:00:00,67.15952249132644,0.3008888044711506,92.62252868231931,48.808786589763734,228.5680683299892,42.20143218487456,1529.0364249429783,957.727682104487,None,E00,0,6,3,94
M013,2024-04-04 07:00:00,75.31036961426268,0.32654502160262283,97.3932800249888,42.77254558873829,226.23186895940088,59.20162569673065,1501.877723304478,1113.5372604289464,Major,E01,1,7,3,94
M003,2024-04-04 08:00:00,74.55868449718965,0.2321798515436244,101.23602599302218,21.297183882789795,,62.079891056985495,1564.1451365911444,1142.5929743911786,Critical,E01,1,8,3,94
M003,2024-04-04 09:00:00,68.63460545493705,0.40893638327728377,,52.89849573661996,231.343890953953,50.92862960413529,1721.063428555013,1656.5674991754775,None,E00,1,9,3,94
M018,2024-04-04 10:00:00,78.65654513515234,0.2635385219477164,100.02141702007913,21.912755679059927,222.46585367753542,53.22939208017442,1821.0253155589023,1997.7173450844457,Minor,E02,1,10,3,94
M019,2024-04-04 11:00:00,66.7028069127144,0.334764706133501,86.0005388223724,41.499997668395686,216.3436088134261,56.271140580392775,1555.5994938493718,1445.941418271564,Major,E03,1,11,3,94
M003,2024-04-04 12:00:00,68.49885972725376,0.3953631529036723,110.79537357481564,58.251305732594254,221.17775112448396,41.7943835816442,1486.7526962352733,986.2433717835331,None,E00,1,12,3,94
M025,2024-04-04 13:00:00,81.81855127405,0.4087577701969938,100.12727427973027,,217.28757231096452,46.109882537670785,1552.910258751537,,Minor,E03,0,13,3,94
M009,2024-04-04 14:00:00,77.21149162640347,,91.20517194807752,34.155190181813765,240.17241585367253,51.473796177226085,1472.1309306131047,964.1721633369222,Major,E00,0,14,3,94
M008,2024-04-04 15:00:00,69.85194416465386,0.34357063473424454,80.32232921289854,54.60427764674412,215.73874677638975,66.21515613092737,1309.5141070532372,150.52231802483504,None,E00,0,15,3,94
M008,2024-04-04 16:00:00,73.7242842578613,0.3821821289614175,108.23307952826714,42.00578339364721,223.86512803583713,40.431149627077964,1494.4091432150044,700.1866721171984,Minor,E00,1,16,3,94
